FailureRate,LatencyAvg,deviceID
0,63.94576833624076,Dev:0240038
0,4.916635072156295,Dev:0240039
0,5.354381632302429,Dev:0240040
0,9.705747878661278,Dev:0240041
0.010638297872340425,560.5717001306272,Dev:0240042
0,57.85135594465041,Dev:0240043
0,59.648721158400676,Dev:0240044
0,57.1387924854607,Dev:0240045
0,59.029844354666956,Dev:0240046
0,56.552370556357836,Dev:0240047
0,61.35138316241457,Dev:0240048
0,58.8643506661498,Dev:0240049
0,60.583063079781056,Dev:0240050
0,100.94772832027891,Dev:0240051
0,81.46287491727152,Dev:0240052
0,55.80323667072509,Dev:0240053
0,42.60735562997829,Dev:0240054
0,43.01984490897051,Dev:0240055
0,37.126347301420665,Dev:0240056
0,43.25181825825183,Dev:0240057
0,49.53356204816593,Dev:0240058
0,53.99624589753071,Dev:0240059
0,38.54636612409107,Dev:0240060
0,52.7299692760785,Dev:0240061
0,60.807872497048315,Dev:0240062
0,43.43149386364123,Dev:0240063
0,46.508063116187685,Dev:0240064
0,46.16821396800015,Dev:0240065
0,46.099420308470805,Dev:0240066
0,46.294008512849445,Dev:0240067
0,45.98975761301887,Dev:0240068
0,63.04278524285284,Dev:0240069
0.06382978723404255,62.66252779841623,Dev:0240070
0,52.731201157356175,Dev:0240071
0,50.88638092984777,Dev:0240072
0,58.326471303868026,Dev:0240073
0,64.71215578633891,Dev:0240074
0,60.52185035866437,Dev:0240075
0,59.61837696072957,Dev:0240076
0,50.74567452900156,Dev:0240077
0.010416666666666666,434.9784554358607,Dev:0240078
0.020833333333333332,471.58001152113616,Dev:0240079
0.021052631578947368,261.39685381110417,Dev:0240080
0.041666666666666664,367.07675061568125,Dev:0240081
0.010526315789473684,273.46771429377253,Dev:0240082
0.010526315789473684,378.6645332583129,Dev:0240083
0,584.3642653495141,Dev:0240084
0,486.12346056037256,Dev:0240085
0.021052631578947368,183.46323886271543,Dev:0240086
0,538.4660414426386,Dev:0240087
0,360.43639404037754,Dev:0240088
0,435.9375320488762,Dev:0240089
0.010526315789473684,450.81185434152553,Dev:0240090
0.010526315789473684,364.90585930584365,Dev:0240091
0,344.45769386597283,Dev:0240092
0,550.3670997291555,Dev:0240093
0,519.466086214574,Dev:0240094
0.010638297872340425,353.57872344471247,Dev:0240095
0,626.3771830860591,Dev:0240096
0,672.3287575804164,Dev:0240097
0.031578947368421054,365.30458510423995,Dev:0240098
0.010526315789473684,630.7743922226178,Dev:0240099
0.010416666666666666,554.9408631838022,Dev:0240100
0,4.121304879976574,Dev:0240101
0,25.958713032885175,Dev:0240102
0,40.17902594975031,Dev:0240103
0,34.241275956673235,Dev:0240104
0,45.868583078713876,Dev:0240105
0.010638297872340425,65.62559379167806,Dev:0240106
0,65.20277974170637,Dev:0240107
0,35.1197791610127,Dev:0240108
0,67.4573275300867,Dev:0240109
0,28.089475287034112,Dev:0240110
0,82.64737928923155,Dev:0240112
0,39.56579504222827,Dev:0240113
0,46.81637891171822,Dev:0240114
0,36.05782601552495,Dev:0240115
0,39.34716159931229,Dev:0240116
0.010416666666666666,452.1989923594376,Dev:0240117
0.010526315789473684,185.14024559700516,Dev:0240118
0.010526315789473684,450.4741390673003,Dev:0240119
0.010526315789473684,363.4238905259652,Dev:0240120
0,45.17608346429799,Dev:0240121
0,94.3273987115828,Dev:0240122
0,93.06437799982076,Dev:0240123
0,95.51521506960125,Dev:0240124
0,93.29717147967423,Dev:0240125
0.010526315789473684,89.09153971577808,Dev:0240126
0,95.98682948025933,Dev:0240127
0.010526315789473684,93.47979579480014,Dev:0240128
0,111.01872926141242,Dev:0240129
0,101.86360010155813,Dev:0240130
0,105.62187224377709,Dev:0240131
0,81.12225305706421,Dev:0240132
0.010526315789473684,82.20048426456673,Dev:0240133
0,75.52150408513528,Dev:0240134
0,119.96858171697947,Dev:0240135
0,95.88913277790158,Dev:0240136
0,86.88699409091319,Dev:0240137
0,84.50867946977384,Dev:0240138
0,85.23369884337696,Dev:0240139
0,80.41484690313845,Dev:0240140
0,81.61494650415361,Dev:0240141
0,82.10453827893886,Dev:0240142
0,94.29404545755631,Dev:0240143
0.010526315789473684,85.15656096550724,Dev:0240144
0.010526315789473684,82.59179008933235,Dev:0240145
0.010526315789473684,91.04947012313433,Dev:0240146
0,91.13584635977331,Dev:0240147
0,99.54486423627348,Dev:0240148
0,107.7495640250073,Dev:0240149
0.010526315789473684,90.90613427244394,Dev:0240150
0,96.74679985423023,Dev:0240151
0.010638297872340425,81.72321249395291,Dev:0240152
0,81.67268686236291,Dev:0240153
0,80.07288709363311,Dev:0240154
0,93.09035380930139,Dev:0240155
0,83.61133004922488,Dev:0240156
0,81.52707294245204,Dev:0240157
0,87.30935076944137,Dev:0240158
0,86.13633047011047,Dev:0240159
0,99.76694329051132,Dev:0240160
0,88.9995329946497,Dev:0240161
0,90.24404710770968,Dev:0240162
0,116.99849858711093,Dev:0240163
0,83.6412147647992,Dev:0240164
0,82.49527523749526,Dev:0240165
0,86.12239382673673,Dev:0240166
0,67.78107199893311,Dev:0240167
0,5.071994567940597,Dev:0240168
0,94.021737369866,Dev:0240169
0.010050251256281407,63.79534078973951,Dev:0240170
0,27.092054359638524,Dev:0240171
0.22105263157894736,6826.465702288223,Dev:0240173
0,84.10215454995276,Dev:0240174
0,30.60185052316086,Dev:0240175
0,7.069452886102226,Dev:0240176
0.05319148936170213,5.864193931747116,Dev:0240177
0.06153846153846154,19.04023387760451,Dev:0240178
0.057692307692307696,26.375905830694876,Dev:0240179
0.09727626459143969,20.789086575297258,Dev:0240180
0.08203125,23.258926020045994,Dev:0240181
0.010752688172043012,8.28373969924645,Dev:0240182
0.015873015873015872,26.53969999070435,Dev:0240183
0.015748031496062992,23.257072616771126,Dev:0240184
0,5.660359278256922,Dev:0240185
0.023809523809523808,23.448870341165108,Dev:0240186
0.015873015873015872,24.96484561765577,Dev:0240187
0.015748031496062992,24.147776323527154,Dev:0240188
0.015748031496062992,25.110720496599427,Dev:0240189
0.015873015873015872,25.167198331523394,Dev:0240190
0.015873015873015872,26.25786508548415,Dev:0240191
0,26.39234187496606,Dev:0240192
0,25.932875502688148,Dev:0240193
0,22.712669347640553,Dev:0240194
0,25.742693820689766,Dev:0240195
0,66.61646094150264,Dev:0240196
0,89.59740362868548,Dev:0240197
0,23.569091881789447,Dev:0240198
0,23.710160733162258,Dev:0240200
0,6.44045031433607,Dev:0240201
0.010416666666666666,31.823413163875355,Dev:0240202
0,28.283831450360196,Dev:0240203
0,16.753819159467085,Dev:0240204
0,31.757903966612144,Dev:0240206
0,25.20798511081494,Dev:0240207
0,29.47466844580964,Dev:0240208
0,50.55815764205378,Dev:0240209
0,51.00075845411496,Dev:0240210
0,36.90759995854697,Dev:0240211
0,38.67041612295726,Dev:0240212
0,38.91777777402023,Dev:0240213
0,37.362891669711004,Dev:0240214
0,31.76737182495727,Dev:0240215
0,63.3017126331331,Dev:0240216
0,50.36149418260632,Dev:0240217
0,64.1984271336627,Dev:0240218
0.25,22.423856747456803,Dev:0240219
0,61.062593150805476,Dev:0240220
0,57.91274757993992,Dev:0240221
0,63.20078610402631,Dev:0240222
0.010526315789473684,67.49466152583341,Dev:0240223
0,23.49503144154594,Dev:0240224
0,26.183771873442474,Dev:0240225
0,49.76850359872155,Dev:0240226
0,55.15816255976667,Dev:0240227
0,52.798932271519746,Dev:0240228
0,57.29705920325468,Dev:0240229
0,59.04120046781684,Dev:0240230
0,64.94122270228678,Dev:0240231
0,55.42524808121065,Dev:0240232
0,57.90725247801846,Dev:0240233
0.02358490566037736,68.51093697217327,Dev:0240234
0.3973509933774834,64.25448218685906,Dev:0240235
1,0,Dev:0240237
1,0,Dev:0240239
1,0,Dev:0240240
1,0,Dev:0240241
1,0,Dev:0240242
1,0,Dev:0240243
1,0,Dev:0240244
1,0,Dev:0240245
1,0,Dev:0240246
1,0,Dev:0240247
1,0,Dev:0240248
0,7.366748435033426,Dev:0240249
1,0,Dev:0240250
0,39.85393100902048,Dev:0240251
0,40.240215769851964,Dev:0240252
0,41.123405790106666,Dev:0240253
0,40.2841679893012,Dev:0240254
0,41.28625727277453,Dev:0240255
0,45.90973301443561,Dev:0240256
0,45.80919465580417,Dev:0240257
0,7.656675353569971,Dev:0240258
0,28.29355364142307,Dev:0240259
0,29.51531492387543,Dev:0240260
0,28.360658994939527,Dev:0240261
0,27.964214241001613,Dev:0240262
0,30.197940731322568,Dev:0240263
0,33.83334961537838,Dev:0240264
0,35.55840710686608,Dev:0240265
0,34.262318312545766,Dev:0240266
1,0,Dev:0240267
0,35.62781294658331,Dev:0240268
0,35.80341511756671,Dev:0240269
1,0,Dev:0240270
1,0,Dev:0240271
1,0,Dev:0240272
0.021052631578947368,69.37760246064792,Dev:0240273
0,68.76303115666995,Dev:0240274
0.010638297872340425,69.80340295847957,Dev:0240275
0.02127659574468085,4.666330406214489,Dev:0240276
0.5980392156862745,51.533603756493235,Dev:0240278
0,31.80006973295346,Dev:0240280
0,59.30851740778352,Dev:0240285
0,55.84272099892451,Dev:0240286
0,75.2358709042275,Dev:0240309
0,56.53346454846716,Dev:0240310
0,38.2772148473712,Dev:0240311
0,72.4968213028545,Dev:0240312
0,70.97925780187735,Dev:0240313
0,70.34550333543568,Dev:0240314
0,83.44607235071261,Dev:0240315
0,72.24753057779837,Dev:0240317
0,71.34090476509401,Dev:0240318
0,73.9478606182747,Dev:0240319
0,76.24014409533744,Dev:0240320
0,72.4457105165779,Dev:0240321
0,61.731647487706674,Dev:0240322
0.02127659574468085,60.729572929083105,Dev:0240323
0.021052631578947368,66.37700859950408,Dev:0240324
0,61.90472385089225,Dev:0240325
0.020833333333333332,59.509881991123144,Dev:0240326
0,60.91805699210081,Dev:0240327
0,38.185081203014725,Dev:0240328
0,64.45830111751192,Dev:0240329
0,68.13813516875233,Dev:0240330
0,64.5934697228132,Dev:0240331
0,66.7481922687763,Dev:0240332
0,64.54832579059776,Dev:0240333
0,64.107491315237,Dev:0240334
0.010526315789473684,65.51520663077261,Dev:0240335
0.021052631578947368,62.289553019871555,Dev:0240336
0,67.75301344900421,Dev:0240337
0,5.215815784360291,Dev:0240338
0,34.71103621991994,Dev:0240339
0.045454545454545456,57.74192533012439,Dev:0240340
0,30.29054242756483,Dev:0240341
0,30.4915057183901,Dev:0240342
0,25.84313816990935,Dev:0240343
0,25.759899481010883,Dev:0240344
0,24.467695429652288,Dev:0240345
0,23.98342669306876,Dev:0240346
0.01507537688442211,92.58820476014779,Dev:0240347
0.010526315789473684,69.18680946107408,Dev:0240353
0,66.63747693307978,Dev:0240354
0,74.4939106124264,Dev:0240355
0,25.602460393963224,Dev:0240356
0,42.535502428292574,Dev:0240357
0,28.524223022476292,Dev:0240358
0.000998003992015968,41.00704075582168,Dev:0240359
0,27.844567204248392,Dev:0240360
0,55.45856130215615,Dev:0240361
0,53.48284631204268,Dev:0240362
0,54.32472448827081,Dev:0240363
0,54.1984564450259,Dev:0240364
0,56.189639853041406,Dev:0240365
0,54.82880890602303,Dev:0240366
0,55.144089542106606,Dev:0240367
0.010309278350515464,53.53030349062055,Dev:0240368
0.01020408163265306,56.70986620959846,Dev:0240369
0,55.35714432288398,Dev:0240370
0.01020408163265306,50.96654137621275,Dev:0240371
0.010309278350515464,50.84199699845465,Dev:0240372
0,52.20193801851626,Dev:0240373
0,53.157693825013276,Dev:0240374
0,50.28036783605578,Dev:0240375
0,27.015586499333732,Dev:0240376
0.010416666666666666,52.931241408144274,Dev:0240377
0,8.537000640301839,Dev:0240378
0,7.094040020134114,Dev:0240379
0,20.309477459303764,Dev:0240380
0,23.017994028991936,Dev:0240381
0.003968253968253968,22.81358830137768,Dev:0240382
0,57.972811092603735,Dev:0240383
0,47.55169237442535,Dev:0240384
0.010416666666666666,58.35483501247696,Dev:0240385
0.010416666666666666,45.03202002077447,Dev:0240386
0,45.62677120392862,Dev:0240387
0,47.69488423109641,Dev:0240388
0,48.544154907723374,Dev:0240389
0,56.559659496993795,Dev:0240390
0,48.90364384703446,Dev:0240391
0,52.88107010893641,Dev:0240392
0,52.59870109909869,Dev:0240393
0,50.15799105262658,Dev:0240394
0,52.57709566352908,Dev:0240395
0,26.340582677521354,Dev:0240396
0,20.324084343064808,Dev:0240397
0,20.577806305960504,Dev:0240398
0,50.82578671916388,Dev:0240399
0,69.22615201535098,Dev:0240400
0,73.2457631523442,Dev:0240401
0,75.3279367834974,Dev:0240402
0.010638297872340425,68.43955448353448,Dev:0240403
0.010526315789473684,73.04913916463234,Dev:0240404
0,72.77604085376625,Dev:0240405
0,76.00553981022728,Dev:0240406
0.010526315789473684,68.75478617082054,Dev:0240407
0,77.86270910203156,Dev:0240408
0,72.42345701408978,Dev:0240409
0.010526315789473684,72.15786265834393,Dev:0240410
0,75.77243902874748,Dev:0240411
0.010526315789473684,76.27073606139709,Dev:0240412
0,72.27713886894328,Dev:0240413
0.021052631578947368,72.21163763875379,Dev:0240414
0,93.4302775387654,Dev:0240415
0,80.81325629374683,Dev:0240416
0,82.8755361191157,Dev:0240417
0,87.07293003836149,Dev:0240418
0,83.78899675098371,Dev:0240419
0,87.54082077237935,Dev:0240420
0,77.50462101910531,Dev:0240421
0,83.65232755373471,Dev:0240422
0,64.4604071722773,Dev:0240423
0,81.1236020808584,Dev:0240424
0,100.08354707827831,Dev:0240425
0,91.3031904745906,Dev:0240426
0,92.45024378649711,Dev:0240427
0,88.23454848091174,Dev:0240428
0.010526315789473684,85.85378719386152,Dev:0240429
0,91.75877542801491,Dev:0240430
0,92.76719012582532,Dev:0240431
0.010526315789473684,104.86527944253463,Dev:0240432
0,96.94618273669154,Dev:0240433
0,77.76126648263367,Dev:0240434
0.010526315789473684,79.20178580880496,Dev:0240435
0,81.61472889343257,Dev:0240436
0,82.03041462708691,Dev:0240437
0,82.11677961716835,Dev:0240438
0.021052631578947368,80.99522905964335,Dev:0240439
0.021052631578947368,113.12848345581016,Dev:0240440
0.010526315789473684,91.20921644534461,Dev:0240441
0.010526315789473684,78.4850746066829,Dev:0240442
0,86.16349358132918,Dev:0240443
0.010526315789473684,92.76549263080892,Dev:0240444
0.010526315789473684,85.33760516276243,Dev:0240445
0,83.81807567280492,Dev:0240446
0,83.32815601159542,Dev:0240447
0.010526315789473684,79.69621599654752,Dev:0240448
0,84.8139079128772,Dev:0240449
0.010526315789473684,90.45292529898681,Dev:0240450
0,60.67020867324287,Dev:0240451
0,61.03414422488715,Dev:0240452
0,65.97167634728054,Dev:0240453
0,62.107521604296814,Dev:0240454
0,62.61248728245452,Dev:0240455
0,64.02410891534215,Dev:0240456
0,62.81284500213237,Dev:0240457
0,68.45170251193521,Dev:0240458
0,64.22342976967565,Dev:0240459
0.010526315789473684,63.99027357661022,Dev:0240460
0.010638297872340425,65.93905271525092,Dev:0240461
0,65.75666886801477,Dev:0240462
0.010526315789473684,67.4637783067817,Dev:0240463
0,71.60085468487719,Dev:0240464
0,65.81683030973596,Dev:0240465
0.010526315789473684,66.5667309790918,Dev:0240466
0.010526315789473684,64.72204003224824,Dev:0240467
0,74.24844130807274,Dev:0240468
0.010526315789473684,70.14381626952886,Dev:0240469
0,67.03355564670046,Dev:0240470
0,68.42948578219034,Dev:0240471
0.010526315789473684,96.06544401236303,Dev:0240472
0,37.73737086347567,Dev:0240473
0,68.72305220209184,Dev:0240474
0.021052631578947368,74.97572489877783,Dev:0240475
0.010526315789473684,68.1897449643175,Dev:0240476
0,75.58302948088595,Dev:0240477
0,71.55747080763204,Dev:0240478
0,70.73400831375879,Dev:0240479
0,74.31319446583589,Dev:0240480
0.021052631578947368,73.8428708208049,Dev:0240481
0,73.27755580964572,Dev:0240482
0.010526315789473684,74.49978487400172,Dev:0240483
0,71.142348919123,Dev:0240484
0,64.26272960580422,Dev:0240485
0.010638297872340425,61.73322893489031,Dev:0240486
0.010638297872340425,59.85621828520676,Dev:0240487
0,60.83984271387398,Dev:0240488
0,63.348428510303656,Dev:0240489
0.010526315789473684,65.86177391557818,Dev:0240490
0.021052631578947368,63.91980016322432,Dev:0240491
0.010526315789473684,63.67102909162679,Dev:0240492
0,65.63920982112222,Dev:0240493
0.010638297872340425,68.63765814412318,Dev:0240494
0.010526315789473684,65.06728330472764,Dev:0240495
0.010526315789473684,63.404414468105315,Dev:0240496
0,63.57280253406746,Dev:0240497
0,65.20931909090768,Dev:0240498
0,74.23246603453202,Dev:0240499
0,66.11168679112481,Dev:0240500
0,78.02780653318847,Dev:0240501
0.010526315789473684,65.28821133008019,Dev:0240502
0,66.07889226732802,Dev:0240503
0,64.8271417324357,Dev:0240504
0.010526315789473684,73.20087602956075,Dev:0240505
0,29.216283075083567,Dev:0240506
0.010526315789473684,70.13507942275916,Dev:0240507
0,68.18161908404853,Dev:0240508
0,50.88811898039278,Dev:0240509
0,71.08969450763037,Dev:0240510
0,53.18418413859056,Dev:0240511
0,53.95168219055889,Dev:0240512
0,69.91591856622502,Dev:0240513
0,69.84784379020239,Dev:0240514
0.010526315789473684,67.22654085686571,Dev:0240515
0,70.49004758102525,Dev:0240516
0,70.61846584294638,Dev:0240517
0.010526315789473684,67.48987665524945,Dev:0240518
0,79.81414941666726,Dev:0240519
0,59.47483475369664,Dev:0240520
0,61.87625581051869,Dev:0240521
0.010526315789473684,60.023945751098815,Dev:0240522
0,72.69286797770754,Dev:0240523
0,61.67659023935537,Dev:0240524
0.010416666666666666,64.13299073367969,Dev:0240525
0.020833333333333332,67.19696604730133,Dev:0240526
0.010526315789473684,67.53375183812587,Dev:0240527
0.010526315789473684,66.72487615283804,Dev:0240528
0.010416666666666666,61.76370254643508,Dev:0240529
0,69.26050730793409,Dev:0240530
0,63.68780551424097,Dev:0240531
0,64.559362918148,Dev:0240532
0,62.37209727699147,Dev:0240533
0,68.02173769365425,Dev:0240534
0,68.98894677219708,Dev:0240535
0,65.49001339555726,Dev:0240536
0,33.80360085336731,Dev:0240537
0.021052631578947368,68.57897645037693,Dev:0240538
0.020833333333333332,74.2984413833887,Dev:0240539
0,73.76143996430308,Dev:0240540
0.010416666666666666,71.66843683676056,Dev:0240541
0.021052631578947368,71.11433502458871,Dev:0240542
0.021052631578947368,72.05806492766689,Dev:0240543
0,70.47591832275654,Dev:0240544
0,75.00290723512272,Dev:0240545
0.021052631578947368,75.8246306218681,Dev:0240546
0.010526315789473684,74.61142838699665,Dev:0240547
0.010526315789473684,68.95488069133236,Dev:0240548
0,61.66359867407435,Dev:0240549
0,64.90367748150291,Dev:0240550
0.015151515151515152,48.615049592143045,Dev:0240551
1,0,Dev:0240552
1,0,Dev:0240553
1,0,Dev:0240555
1,0,Dev:0240556
1,0,Dev:0240557
1,0,Dev:0240558
1,0,Dev:0240559
0.010526315789473684,64.08016524624861,Dev:0240560
0.010526315789473684,63.49561529022335,Dev:0240561
0.010638297872340425,65.10647182782301,Dev:0240562
0,62.345967816697666,Dev:0240563
0.020833333333333332,57.75157653312826,Dev:0240564
0,64.92698461896546,Dev:0240565
0,6.389192072633367,Dev:0240566
0.07446808510638298,7.279614279622612,Dev:0240567
0,42.103994252136275,Dev:0240568
0,43.52369541821363,Dev:0240569
0,5.511914268794029,Dev:0240570
0,28.474880209458206,Dev:0240571
0,27.02762479766261,Dev:0240572
0,43.15182883799331,Dev:0240573
0,44.1455702507324,Dev:0240574
0.010526315789473684,30.157484950764722,Dev:0240575
0,36.63365698272002,Dev:0240576
0,32.03195775176072,Dev:0240577
0,29.698038658397557,Dev:0240578
0,22.419237263616925,Dev:0240579
0,24.123040755357152,Dev:0240580
0,5.783089930469178,Dev:0240581
0,23.937624354891078,Dev:0240582
0,22.422315902023914,Dev:0240583
0,21.33956884735266,Dev:0240584
0,24.265212101201033,Dev:0240585
0.020833333333333332,65.29752548188773,Dev:0240586
0,63.6733108758089,Dev:0240587
0,66.9750624730238,Dev:0240588
0.010526315789473684,68.04129732641938,Dev:0240589
0.010526315789473684,62.98733869748037,Dev:0240590
0.021052631578947368,67.31332481329811,Dev:0240591
0.021052631578947368,66.78274512482717,Dev:0240592
0.021052631578947368,77.67744164396937,Dev:0240593
0.010526315789473684,68.38980084922834,Dev:0240594
0.031578947368421054,70.38473571483186,Dev:0240595
0,70.72474221400235,Dev:0240596
0,32.54601787853213,Dev:0240597
0.010526315789473684,72.37108882523789,Dev:0240598
0,69.12757068286612,Dev:0240599
0.010526315789473684,71.24362323120646,Dev:0240600
0.010526315789473684,72.72932257555735,Dev:0240601
0,69.02925033621224,Dev:0240602
0.010526315789473684,73.78666529678695,Dev:0240603
0.010526315789473684,71.30437845675323,Dev:0240604
0,66.06647350253091,Dev:0240605
0,72.57749606664946,Dev:0240606
0.010638297872340425,64.72585338044631,Dev:0240607
0.04739336492890995,83.07988176517807,Dev:0240608
0.04739336492890995,82.02816001747463,Dev:0240609
0,34.87903123320704,Dev:0240609
0.37748344370860926,46.00918240440817,Dev:0240610
0.3973509933774834,118.00816311005455,Dev:0240611
0.39473684210526316,75.25677829347633,Dev:0240612
0,26.138592989128462,Dev:0240613
0,27.270574891501575,Dev:0240614
0,25.23387848774874,Dev:0240615
0,75.069875464178,Dev:0240616
0.020833333333333332,59.68268120252892,Dev:0240617
0,25.146581966580143,Dev:0240618
0.010526315789473684,75.07964506246084,Dev:0240619
0,60.50640220298508,Dev:0240620
0.010526315789473684,60.58098938819723,Dev:0240621
0,60.017977880311314,Dev:0240622
0.010526315789473684,68.44398876559939,Dev:0240623
0,26.45465914163472,Dev:0240624
0.021052631578947368,59.818090954883026,Dev:0240625
0.010526315789473684,61.39576368956675,Dev:0240626
0,37.776622006722256,Dev:0240627
0.31,5.584967168829509,Dev:0240628
0.010526315789473684,64.21741970474496,Dev:0240629
0.2283464566929134,26.508316485668956,Dev:0240630
0.3125,23.77696889231351,Dev:0240631
0.29133858267716534,24.868365485930006,Dev:0240632
0.272,22.004154128558206,Dev:0240633
0.272,23.869426648690492,Dev:0240634
0.23809523809523808,26.28427417101894,Dev:0240635
0.272,25.34792584219257,Dev:0240636
0.23622047244094488,24.357535477245545,Dev:0240637
0.010638297872340425,60.93299657520898,Dev:0240638
0.031578947368421054,63.42590481046687,Dev:0240639
0,61.82560838554092,Dev:0240640
0.010526315789473684,66.3413301399325,Dev:0240641
0,67.10743472894139,Dev:0240642
0,71.02205177449898,Dev:0240643
0.010638297872340425,71.68105344439388,Dev:0240644
0.021052631578947368,66.99239512584775,Dev:0240645
0,37.18411671655614,Dev:0240648
0.010526315789473684,70.69670880849797,Dev:0240649
0,67.5970637002688,Dev:0240650
0,68.31966385957232,Dev:0240657
0,26.341517933012103,Dev:0241196
0,28.409156636342534,Dev:0241702
0,27.867699295153262,Dev:0241703
0,31.55953717725427,Dev:0241704
